Customer_ID,First_Name,Last_Name,Date_of_Birth,Age,Gender,Email,Phone_Number,Street_Address,Postal_Code,City,Country,Account_Number,Card_Network,Card_Number,Card_Expiry,Account_Type,Registration_Date,Marital_Status,Education_Level,Employment_Status,Job_Type,Employment_Length,Annual_Income,Monthly_Income,Residential_Status,Number_of_Dependents,Account_Age_Months,Savings_Balance,total_tx_amount,avg_tx_amount,tx_count,fraud_count,intl_count,cross_border,high_amount_count,aml_count,Risk_Score,Degree_Centrality,Closeness_Centrality,Betweenness_Centrality,PageRank
CUST_00061,Leah,Moore,1999-05-16,27,Female,leahmoore@hotmail.com,523.746.7003,0690 Sanchez Mountains,G5V 9S5,Edmonton,Canada,CA9290914087826443,Discover,6011********2704,12/26,Corporate,2024-11-30,Single,Bachelor,Employed,Marketing,0,37651.49,3137.62,Rent,0,7,48831.83,14987.54,4995.846666666667,3.0,0.0,1.0,1.0,0.0,0.0,12.92,9.3e-05,0.049894,1.2e-05,1.655e-05
CUST_00062,Isaac,Mugo,1974-07-23,51,Male,isaac_mugo@protonmail.com,+441154960300,"Studio 63
Mandy Corner",EH0 1EA,Kisumu,Kenya,KE1632171246528483,Visa,4404********1736,05/26,Joint,2024-10-30,Married,Bachelor,Unemployed,Unemployed,0,1000.0,83.33,Owner,4,8,190.99,2.38,2.38,1.0,0.0,0.0,0.0,0.0,0.0,3.57,0.000133,0.057538,1e-06,4.162e-05
CUST_00063,Donna,Green,1978-05-22,48,Female,donna.green418@protonmail.com,625.237.1179x614,3279 Kylie Mills,93527,New York,USA,US4016515668250811,Visa,4231********9384,07/28,Business,2025-05-31,Single,Bachelor,Unemployed,Unemployed,0,3221.71,268.48,Owner,0,1,4506.3,12441.390000000001,3110.3475000000003,4.0,2.0,2.0,3.0,0.0,1.0,68.36,0.000133,0.055617,0.000152,2.492e-05
CUST_00064,George,Turner,1987-01-09,39,Male,georgeturner@hotmail.com,(0121) 4960541,3 Barnett Row,PH04 4DS,Birmingham,UK,GB2163949824431202,Mastercard,5536********0284,09/29,Personal,2018-10-03,Married,PhD,Self-Employed,IT/Tech,10,64884.49,5407.04,Family,3,81,152510.32,54615.39,2374.5821739130433,23.0,1.0,6.0,9.0,1.0,0.0,56.95,0.000333,0.048762,6.2e-05,6.62e-05
CUST_00065,Philipp,Meyer,1965-09-28,60,Male,philipp.meyer@outlook.com,+49(0)3496 25718,Eveline-Sauberlich-Ring 2,77281,Munich,Germany,DE4021134239405459,Amex,3446*******1245,07/27,Business,2011-03-08,Married,Master,Retired,Retired,21,39293.47,3274.46,Rent,2,172,14763.37,51461.53,1143.5895555555555,45.0,4.0,12.0,22.0,2.0,0.0,100.0,0.000679,0.050694,0.000295,5.632e-05
CUST_00066,Advik,Trivedi,1994-11-12,31,Male,advik_trivedi784@outlook.com,3303609627,"67/15, Choudhury Street",516145,Delhi,India,IN2089897041451919,Mastercard,5191********1440,10/27,Personal,2022-12-01,Married,No Formal Education,Employed,Legal,3,5148.95,429.08,Family,2,31,1283.35,437.97,87.59400000000001,5.0,0.0,1.0,4.0,0.0,0.0,23.65,0.00012,0.049323,2.8e-05,1.659e-05
CUST_00067,Manish,Bose,2001-06-17,25,Male,manish_bose159@gmail.com,+913506386276,"H.No. 07
Uppal",009537,Chennai,India,IN9011440267046119,Mastercard,5234********9729,10/27,Personal,2020-10-02,Widowed,Bachelor,Employed,Education,0,13787.92,1148.99,Owner,1,57,12789.85,4864.05,374.15769230769234,13.0,2.0,0.0,5.0,0.0,0.0,44.21,0.000279,0.054611,0.000353,3.391e-05
CUST_00068,Kyungjun,Cho,1990-04-25,36,Male,kyungjun_cho47@protonmail.com,5977766936,360 Steven Locks,26191,Seoul,South Korea,KR8144355820124219,Mastercard,5515********2726,03/26,Personal,2021-11-01,Divorced,No Formal Education,Employed,Manufacturing,7,20484.0,1707.0,Family,0,44,18944.24,27225.39,1432.9152631578947,19.0,2.0,6.0,10.0,2.0,1.0,94.75,0.000279,0.046406,8.2e-05,2.807e-05
CUST_00069,Jackson,Wright,1998-11-03,27,Male,jacksonwright217@gmail.com,661 854 6827,3631 Ashley Locks,M9C 8J6,Vancouver,Canada,CA5476886231002766,Visa,4967********7494,02/25,Business,2021-06-02,Single,Bachelor,Employed,Healthcare,5,61038.41,5086.53,Owner,0,49,107349.69,12825.41,1165.9463636363637,11.0,1.0,0.0,2.0,0.0,0.0,24.35,0.000186,0.05165,6.2e-05,2.633e-05
CUST_00070,Kagiso,Vilakazi,1986-06-20,40,Male,kagiso.vilakazi339@gmail.com,029 2018 0830,483 Ryan Cliffs,AL1W 8HL,Cape Town,South Africa,ZA6763888518641781,Visa,4987********0597,04/26,Personal,2018-05-04,Divorced,Bachelor,Self-Employed,Other,1,23050.56,1920.88,Rent,0,86,23382.88,19196.09,834.6126086956522,23.0,1.0,5.0,11.0,1.0,0.0,65.74,0.000373,0.054172,0.000128,5.68e-05
CUST_00071,Lola,Garcia,1988-01-07,38,Female,lolagarcia534@outlook.com,0733354548,"71, rue de Boutin",15927,Lyon,France,FR5363099829255722,Visa,4193********1099,11/28,Business,2021-11-01,Divorced,High School,Self-Employed,Healthcare,0,20596.41,1716.37,Owner,1,44,4031.74,6332.0,395.75,16.0,0.0,1.0,6.0,0.0,0.0,25.83,0.000279,0.052005,3.3e-05,4.348e-05
CUST_00072,Zeynep,Gunay,1975-05-20,51,Female,zeynepgunay422@hotmail.com,580-321-9748,75034 Jack Oval Suite 024,88464,Ankara,Turkey,TR1106151375614057,Discover,6011********3116,05/28,Personal,2012-11-05,Divorced,Master,Employed,Marketing,7,28799.73,2399.98,Rent,1,152,13138.14,26404.08,660.1020000000001,40.0,3.0,4.0,20.0,0.0,0.0,100.0,0.000572,0.047832,0.00018,2.868e-05
CUST_00073,Sofia,Moreno,1993-09-20,32,Female,sofia.moreno@gmail.com,+34848071023,Alameda Dora Quiros 7,04520,Madrid,Spain,ES7132300499835407,Visa,4516********5832,10/28,Personal,2006-03-10,Married,High School,Retired,Retired,31,16302.64,1358.55,Rent,3,232,72286.13,47980.83,841.7689473684211,57.0,7.0,15.0,29.0,1.0,1.0,100.0,0.000772,0.044596,0.001005,5.088e-05
CUST_00074,Faruk,Erdem,1985-02-12,41,Male,faruk_erdem135@gmail.com,001-494-859-3111,98921 Lisa Walk,87088,Izmir,Turkey,TR4131924784337262,Visa,4894********9157,12/28,Personal,2015-08-05,Single,High School,Self-Employed,Legal,16,18075.17,1506.26,Family,1,119,38490.48,12831.1,413.90645161290325,31.0,1.0,9.0,12.0,0.0,0.0,66.57,0.000452,0.049523,0.000883,5.207e-05
CUST_00075,Farouk,Yahyaoui,1985-12-27,40,Male,farouk_yahyaoui@gmail.com,+33 4 50 34 88 45,"79, avenue Picard",63696,Sfax,Tunisia,TN7938648203682626,Amex,3471*******2856,10/26,Personal,2016-03-05,Married,High School,Employed,Retail,9,15490.85,1290.9,Rent,3,112,36519.23,22002.239999999998,687.5699999999999,32.0,3.0,5.0,13.0,1.0,0.0,94.41,0.000466,0.047162,0.000247,5.386e-05
CUST_00076,Loubna,Sefrioui,1979-06-22,47,Female,loubna.sefrioui@hotmail.com,0498211595,"7, avenue de Gonzalez",66609,Marrakech,Morocco,MA2074461280698188,Discover,6011********6637,10/29,Personal,2025-05-31,Divorced,High School,Unemployed,Unemployed,0,1000.0,83.33,Rent,0,1,468.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,1.3e-05,0.044815,0.0,9.77e-06
CUST_00077,Rania,Tlili,2002-05-20,24,Female,raniatlili21@protonmail.com,+33 3 63 37 14 00,"83, boulevard Gabriel Traore",83680,Sousse,Tunisia,TN4838277590567725,Mastercard,5529********7938,02/29,Personal,2015-09-04,Single,Bachelor,Self-Employed,Other,0,22209.18,1850.76,Rent,0,118,42806.09,21490.27,511.67309523809524,42.0,0.0,3.0,20.0,0.0,0.0,85.88,0.000612,0.050856,0.000274,5.603e-05
CUST_00078,Freddie,Davies,1999-05-10,27,Male,freddie_davies@hotmail.com,03069990580,"Flat 33
Jarvis Mountains",TR61 2HD,Leeds,UK,GB7748060535404740,Discover,6011********7271,06/25,Personal,2025-01-29,Married,Master,Student,Student,0,8533.63,711.14,Rent,4,5,11144.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,9.3e-05,0.052528,0.0,1.574e-05
CUST_00079,Chokri,Jebali,1994-11-30,31,Male,chokrijebali@yahoo.com,05 62 23 08 29,"550, rue Verdier",41831,Monastir,Tunisia,TN7008882102048953,Visa,4303********8145,12/28,Personal,2023-06-01,Single,Bachelor,Employed,Services,0,17968.68,1497.39,Family,0,25,24243.99,1166.42,194.40333333333334,6.0,0.0,1.0,4.0,0.0,0.0,19.79,0.000173,0.052511,0.000177,2.157e-05
CUST_00080,Busisiwe,Mabaso,2001-12-01,24,Female,busisiwe_mabaso743@hotmail.com,(0117) 496 0283,"Studio 2
Mohamed Union",G3F 1YS,Port Elizabeth,South Africa,ZA3982905532513482,Mastercard,5127********2135,07/27,Personal,2024-07-01,Married,High School,Student,Student,0,1333.48,111.12,Rent,1,12,2481.42,64.11,10.685,6.0,0.0,0.0,4.0,0.0,0.0,19.44,0.00016,0.052812,0.000129,1.898e-05
CUST_00081,Khaled,Mansour,1981-05-01,45,Male,khaled_mansour@gmail.com,+1-784-795-7459,24309 James Manor Apt. 130,21117,Giza,Egypt,EG9209499477855855,Visa,4759********8349,11/25,Business,2009-06-07,Married,Vocational,Employed,Agriculture,16,6449.46,537.46,Family,2,193,8355.59,17136.56,272.0088888888889,63.0,2.0,10.0,23.0,2.0,0.0,100.0,0.000865,0.045578,0.000204,6.394e-05
CUST_00082,Ronald,Campbell,1981-02-06,45,Male,ronaldcampbell@protonmail.com,758-253-0322,6015 Sabrina Walks Apt. 877,72367,Seattle,USA,US8592339352199045,Visa,4701********2831,01/28,Personal,2022-11-01,Divorced,Vocational,Employed,Manufacturing,4,33646.88,2803.91,Owner,0,32,6160.37,8103.55,736.6863636363637,11.0,0.0,1.0,5.0,0.0,0.0,25.87,0.000186,0.045851,2.7e-05,2.518e-05
CUST_00083,Tobias,Meyer,1975-04-21,51,Male,tobias_meyer836@yahoo.com,(03814) 94900,Pruschkering 2/9,99843,Stuttgart,Germany,DE3080044302071100,Visa,4123********5415,02/27,Personal,2018-02-02,Married,Master,Employed,Engineering,4,49142.52,4095.21,Owner,2,89,5791.0,42578.87,1637.6488461538463,26.0,0.0,5.0,4.0,1.0,0.0,25.44,0.000373,0.047304,2.8e-05,4.597e-05
CUST_00084,Shweta,Dey,1989-08-05,36,Female,shweta.dey138@gmail.com,00377963867,"05/92, Prabhu Street",871276,Pune,India,IN0440123221564173,Amex,3744*******9150,06/26,Business,2021-01-01,Married,Vocational,Employed,Engineering,5,6236.31,519.69,Rent,3,54,14218.12,3418.36,148.62434782608696,23.0,1.0,4.0,12.0,0.0,0.0,65.11,0.000346,0.051771,0.000391,3.397e-05
CUST_00085,Angelika,Richter,1993-10-30,32,Female,angelika_richter51@gmail.com,+49(0)4844 328082,Annamaria-Hendriks-Weg 3-7,27723,Leipzig,Germany,DE9413476429660894,Visa,4392********2422,03/28,Personal,2020-09-01,Married,Vocational,Student,Student,0,4966.83,413.9,Rent,3,58,5460.98,890.6600000000001,89.066,10.0,0.0,0.0,6.0,0.0,0.0,27.97,0.0002,0.053457,0.000148,2.176e-05
CUST_00086,James,Martin,1999-12-30,26,Male,james.martin531@hotmail.com,4893542784,7312 Armstrong Parks,12311,Chicago,USA,US6897409250985223,Visa,4752********6122,08/25,Business,2022-03-02,Married,High School,Employed,Other,4,31284.32,2607.03,Rent,0,40,20704.86,12292.27,1024.3558333333333,12.0,1.0,1.0,6.0,0.0,0.0,40.53,0.0002,0.048639,8.5e-05,2.628e-05
CUST_00087,Advik,Verma,1972-10-04,53,Male,advik.verma@yahoo.com,+916674083677,"70/10
Keer Circle",838731,Kolkata,India,IN7520738455395121,Mastercard,5557********9395,08/25,Business,2022-01-01,Married,Bachelor,Employed,Finance,3,9473.39,789.45,Owner,4,42,15867.59,1259.77,139.97444444444443,9.0,0.0,0.0,3.0,0.0,0.0,14.05,0.0002,0.051869,0.000266,3.711e-05
CUST_00088,Patrick,Ward,1990-10-13,35,Male,patrickward824@yahoo.com,0474 211 613,Suite 915 578 Rocha Fairway,2624,Perth,Australia,AU2727194592252607,Mastercard,5473********6279,02/28,Personal,2021-04-02,Widowed,Bachelor,Employed,Agriculture,5,44027.13,3668.93,Family,1,51,41217.11,22995.2,1277.5111111111112,18.0,1.0,3.0,5.0,1.0,1.0,61.55,0.000279,0.050313,0.000403,1.553e-05
CUST_00089,Bechir,Wassim,1996-09-20,29,Male,bechir_wassim969@gmail.com,06 30 31 58 81,"46, rue Mathilde David",62112,Sfax,Tunisia,TN1061089531924830,Mastercard,5223********2027,10/29,Trust,2024-05-01,Married,Bachelor,Self-Employed,Engineering,0,19938.56,1661.55,Owner,1,14,37930.33,2373.57,593.3925,4.0,0.0,0.0,1.0,0.0,0.0,5.23,0.00012,0.05005,6e-06,2.317e-05
CUST_00090,Wassim,Chebbi,1978-07-25,47,Male,wassim.chebbi@outlook.com,+33 (0)4 97 07 48 04,"51, rue de Bailly",76873,Kairouan,Tunisia,TN7216630985319285,Amex,3422*******6391,12/27,Business,2016-11-03,Married,Bachelor,Employed,Services,12,17297.7,1441.48,Owner,3,104,12852.4,15677.54,475.07696969696974,33.0,2.0,2.0,12.0,1.0,0.0,79.25,0.000479,0.045444,8.1e-05,4.362e-05
CUST_00091,Stefan,Werner,1992-12-15,33,Male,stefan_werner823@hotmail.com,+49(0) 640444997,Junkweg 14-55,21929,Berlin,Germany,DE4869034275327975,Visa,4869********7502,08/28,Personal,2019-02-02,Married,PhD,Self-Employed,Legal,10,94859.89,7904.99,Owner,4,77,70594.12,85054.62,4252.731,20.0,2.0,3.0,10.0,1.0,0.0,78.7,0.000279,0.043857,4.4e-05,2.266e-05
CUST_00092,Pietro,Moretti,2001-06-03,25,Male,pietro.moretti@protonmail.com,+39 04819505165,"Rotonda Daniele, 7 Appartamento 74",12012,Turin,Italy,IT6604482953654214,Visa,4692********8346,11/25,Personal,2025-05-31,Married,Bachelor,Employed,Services,0,36727.53,3060.63,Owner,1,1,64310.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.3e-05,0.045409,0.0,9.19e-06
CUST_00093,Abeer,Badr,1998-10-12,27,Female,abeer_badr406@yahoo.com,501-757-7571,300 Amy Green,37920,Aswan,Egypt,EG7210251440794139,Visa,4906********4928,10/29,Personal,2023-08-01,Married,Vocational,Employed,Healthcare,1,5888.32,490.69,Family,4,23,2628.18,956.61,136.65857142857143,7.0,0.0,1.0,3.0,0.0,0.0,17.65,0.0002,0.053254,1.6e-05,3.687e-05
CUST_00094,Nermeen,Taha,1987-03-22,39,Female,nermeentaha656@protonmail.com,9974327946,1711 Parker Roads,86459,Aswan,Egypt,EG3988775063504089,Amex,3779*******7573,05/25,Joint,2014-12-05,Married,PhD,Employed,Agriculture,5,17342.4,1445.2,Rent,1,127,46523.19,24950.57,509.195306122449,49.0,2.0,8.0,25.0,2.0,0.0,100.0,0.000692,0.049939,0.000215,6.213e-05
CUST_00095,Franziska,Neumann,2001-02-16,25,Female,franziskaneumann@gmail.com,+49(0)1465 301670,Alena-Gehringer-Weg 44-59,59585,Munich,Germany,DE0377609188118924,Mastercard,5329********6121,07/25,Business,2020-06-02,Married,Master,Self-Employed,Government,7,75544.83,6295.4,Owner,2,61,101851.88,15151.42,1683.4911111111112,9.0,1.0,0.0,4.0,0.0,0.0,32.71,0.000186,0.051611,2.4e-05,2.408e-05
CUST_00096,Makoto,Mori,1989-12-29,36,Male,makotomori@outlook.com,001-295-273-2252x9463,7188 Wright Loaf Apt. 435,91382,Kobe,Japan,JP3235719028414820,Visa,4756********3830,03/29,Personal,2020-10-02,Married,Bachelor,Self-Employed,Healthcare,1,50441.79,4203.48,Rent,2,57,99704.41,16043.62,943.7423529411765,17.0,0.0,2.0,4.0,0.0,0.0,20.76,0.000266,0.048529,9.6e-05,5.548e-05
CUST_00097,Jouda,Zitoun,1998-10-24,27,Female,joudazitoun383@hotmail.com,+33 2 19 59 67 28,"64, rue Gosselin",57565,Ariana,Tunisia,TN0673350434336095,Visa,4615********5245,11/27,Personal,2021-12-01,Married,Bachelor,Employed,Legal,7,12717.56,1059.8,Rent,0,43,936.82,12481.300000000001,832.0866666666667,15.0,2.0,3.0,11.0,1.0,1.0,97.23,0.000293,0.055808,0.001091,2.557e-05
CUST_00098,Rabab,El Fassi,2000-03-24,26,Female,rababelfassi984@gmail.com,0328987204,"91, avenue Dorothee Lemonnier",03389,Agadir,Morocco,MA9746521703816152,Visa,4135********3847,11/29,Business,2021-10-01,Married,No Formal Education,Employed,Finance,5,3773.45,314.45,Family,2,45,4792.88,1541.5,154.15,10.0,0.0,0.0,5.0,1.0,0.0,27.32,0.000173,0.046536,8.5e-05,1.167e-05
CUST_00099,Minkyu,Go,1994-06-28,32,Male,minkyu.go509@outlook.com,518-936-2871x021,6250 Karl Corner,99118,Busan,South Korea,KR6933665538584129,Mastercard,5393********0639,05/27,Personal,2025-03-01,Married,Master,Employed,Other,0,54372.88,4531.07,Owner,4,4,7167.23,10394.24,5197.12,2.0,1.0,1.0,2.0,0.0,0.0,28.57,4e-05,0.045039,1e-05,9.32e-06
CUST_00100,Kevin,Mahlangu,1987-02-13,39,Male,kevin_mahlangu459@gmail.com,(0117) 496 0991,651 Malcolm Roads,S03 3YP,Port Elizabeth,South Africa,ZA6350313127887201,Mastercard,5516********5711,06/27,Personal,2019-08-03,Married,Bachelor,Employed,IT/Tech,11,17722.51,1476.88,Family,2,71,7336.07,11678.37,530.835,22.0,0.0,3.0,8.0,1.0,0.0,40.37,0.000373,0.051712,0.000355,7.113e-05
CUST_00101,Melissa,Johnson,1985-02-01,41,Female,melissa_johnson@protonmail.com,(020) 74960952,9 Murphy Heights,CO56 0SD,Singapore,Singapore,SG5120133926815743,Visa,4854********6346,10/25,Personal,2022-08-01,Divorced,Vocational,Employed,Services,0,36365.74,3030.48,Rent,0,35,14531.65,6090.72,609.072,10.0,0.0,0.0,7.0,0.0,0.0,31.1,0.000173,0.048611,7e-05,1.389e-05
CUST_00102,Evelyn,Williams,1977-06-16,49,Female,evelynwilliams@hotmail.com,(590) 600-9829,884 Brandon Street,X1T 5S5,Ottawa,Canada,CA3814364285301569,Visa,4653********9982,01/26,Corporate,2019-02-02,Widowed,High School,Employed,Manufacturing,11,29106.5,2425.54,Family,1,77,85827.4,16631.45,639.6711538461539,26.0,0.0,3.0,12.0,1.0,0.0,57.39,0.000386,0.051168,0.00031,3.937e-05
CUST_00103,Maria,Robinson,1998-04-24,28,Female,maria_robinson775@gmail.com,001-854-998-6623x912,8200 Reed Summit,27027,Chicago,USA,US8218294848356576,Mastercard,5135********6240,07/29,Personal,2023-07-02,Married,PhD,Self-Employed,Manufacturing,2,112503.63,9375.3,Owner,3,24,272288.82,5875.7,2937.85,2.0,0.0,0.0,1.0,0.0,0.0,6.41,9.3e-05,0.054114,0.000524,2.291e-05
CUST_00104,Nor,Ariffin,1972-03-19,54,Female,norariffin782@hotmail.com,+44161 4960274,3 Hodgson Crossroad,TF71 0BY,George Town,Malaysia,MY5884739513603709,Visa,4851********4753,09/26,Personal,2014-01-04,Divorced,High School,Employed,Education,18,11596.8,966.4,Rent,2,138,30940.82,10697.08,248.7693023255814,43.0,2.0,9.0,19.0,2.0,0.0,100.0,0.000599,0.047675,0.000553,5.167e-05
CUST_00105,Karim,Jerbi,1955-07-04,70,Male,karim.jerbi@gmail.com,07 71 30 83 94,"10, avenue Girard",52774,Bizerte,Tunisia,TN6362318356059447,Visa,4235********6360,04/26,Personal,2009-07-08,Married,No Formal Education,Retired,Retired,31,4733.82,394.48,Rent,3,192,18997.03,6221.01,124.42020000000001,50.0,1.0,10.0,20.0,2.0,0.0,100.0,0.000719,0.049671,0.000767,7.448e-05
CUST_00106,Ahmed,Al Blooshi,1994-05-26,32,Male,ahmed.alblooshi537@protonmail.com,001-517-220-0389x6493,14680 Brett Spur,37279,Sharjah,UAE,AE4759151903958834,Mastercard,5547********1507,05/27,Joint,2025-01-29,Single,Master,Employed,Legal,0,55911.42,4659.28,Family,0,5,92848.86,1571.36,1571.36,1.0,0.0,0.0,0.0,0.0,0.0,2.89,5.3e-05,0.046335,0.0,1.052e-05
CUST_00107,Jonathan,Lewis,2008-06-19,18,Male,jonathan_lewis24@hotmail.com,(803)349-1138x75643,1437 Jacqueline Via Suite 883,75003,Dallas,USA,US3089790241901664,Visa,4508********0050,02/28,Business,2024-12-30,Single,High School,Employed,IT/Tech,1,23096.41,1924.7,Family,0,6,29675.13,395.19,395.19,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.000133,0.054466,3e-06,2.145e-05
CUST_00108,Amira,Maalej,2008-05-17,18,Female,amira.maalej@yahoo.com,+33 (0)4 94 39 58 24,"28, rue Coulon",82403,Sfax,Tunisia,TN0141516196107140,Visa,4630********6536,11/25,Personal,2021-06-02,Married,High School,Student,Student,0,1495.06,124.59,Rent,1,49,3415.56,888.9499999999999,52.29117647058823,17.0,0.0,2.0,7.0,1.0,0.0,37.13,0.000293,0.050686,0.000263,4.581e-05
CUST_00109,Vidya,Venkatesh,1993-08-05,32,Female,vidyavenkatesh@hotmail.com,+912731469480,"00/546
Vyas",490654,Mumbai,India,IN8702832259865767,Visa,4370********2168,07/29,Personal,2020-09-01,Married,Bachelor,Employed,Retail,8,12463.9,1038.66,Family,1,58,1960.5,10069.34,629.33375,16.0,1.0,2.0,6.0,1.0,1.0,61.1,0.000213,1.3e-05,0.0,1.486e-05
CUST_00110,Arthur,Nicolas,1996-12-31,29,Male,arthurnicolas@hotmail.com,+33 4 58 28 92 46,"95, avenue Elisabeth Da Silva",83209,Strasbourg,France,FR7852824288416416,Visa,4170********5387,09/27,Personal,2020-08-02,Single,High School,Employed,IT/Tech,6,29360.95,2446.75,Rent,1,59,58760.01,15480.53,814.7647368421053,19.0,1.0,3.0,6.0,0.0,0.0,39.99,0.000346,0.053236,0.000111,3.554e-05
CUST_00111,Leticia,Vieira,1987-12-28,38,Female,leticiavieira@protonmail.com,+55 (021) 1134 0930,"Chacara Marcelo Gomes, 964",70054-884,Fortaleza,Brazil,BR3372940385593276,Visa,4304********1042,07/27,Business,2019-04-03,Married,Master,Employed,Healthcare,7,24867.18,2072.26,Family,2,75,37264.15,12859.49,642.9745,20.0,1.0,0.0,9.0,0.0,0.0,52.07,0.000279,0.048038,9.4e-05,3.744e-05
CUST_00112,Kaori,Sato,1981-11-02,44,Female,kaorisato@gmail.com,(673)851-2973x47889,8068 Jorge Springs Suite 065,44889,Osaka,Japan,JP1659878716565823,Mastercard,5552********5558,02/29,Business,2023-10-31,Married,Vocational,Employed,Engineering,2,41205.79,3433.82,Rent,4,20,64394.96,5329.71,1065.942,5.0,0.0,0.0,2.0,0.0,0.0,9.78,8e-05,0.040365,5e-06,2.274e-05
CUST_00113,Rafik,Zaidi,2003-12-08,22,Male,rafikzaidi@protonmail.com,+33 2 99 73 10 03,"57, boulevard de Allain",28611,Gabes,Tunisia,TN9343588872427802,Amex,3471*******0083,03/27,Business,2022-09-01,Single,Bachelor,Employed,Other,3,12301.33,1025.11,Family,0,34,30189.25,3191.41,227.95785714285714,14.0,0.0,0.0,8.0,0.0,0.0,32.72,0.000253,0.052371,0.000289,1.613e-05
CUST_00114,Debra,Clark,1990-10-21,35,Female,debra.clark@hotmail.com,(236)620-9488x8076,079 Lisa Groves Apt. 873,92876,Seattle,USA,US4247563722602111,Amex,3711*******0039,11/29,Personal,2021-01-01,Married,High School,Employed,Legal,6,24234.69,2019.56,Family,2,54,33889.04,19203.88,1600.3233333333335,12.0,2.0,3.0,7.0,1.0,0.0,58.87,0.000186,0.049457,7.3e-05,1.177e-05
CUST_00115,Fatima,Al Suwaidi,1994-11-12,31,Female,fatima.alsuwaidi435@outlook.com,(302)729-6787x41063,77720 Wells Drives,03544,Sharjah,UAE,AE4470632435642919,Visa,4481********0365,12/27,Personal,2017-06-04,Married,Bachelor,Employed,Healthcare,13,45282.76,3773.56,Rent,2,97,41425.08,30058.96,1073.5342857142857,28.0,1.0,3.0,12.0,1.0,0.0,69.08,0.000373,4e-05,0.0,2.842e-05
CUST_00116,Luca,Hartmann,1964-05-31,62,Male,lucahartmann@outlook.com,01255 60305,Egbert-Politz-Platz 97/70,46797,Frankfurt,Germany,DE6875566255333395,Visa,4432********4832,05/29,Personal,2008-12-07,Married,Master,Retired,Retired,32,56313.41,4692.78,Owner,3,199,71770.91,112307.89,1651.5866176470588,68.0,3.0,9.0,24.0,1.0,0.0,100.0,0.000945,0.048222,0.000233,0.00012182
CUST_00117,James,Bouchard,2005-01-18,21,Male,jamesbouchard@protonmail.com,(923) 813-4717 x013,95638 Barry Underpass Suite 507,Y1K 8K5,Edmonton,Canada,CA6740564313441494,Visa,4904********8309,01/25,Personal,2023-06-01,Single,No Formal Education,Student,Student,0,2424.93,202.08,Family,0,25,1472.44,429.46000000000004,107.36500000000001,4.0,0.0,0.0,1.0,0.0,0.0,6.84,8e-05,0.048591,8e-06,1.081e-05
CUST_00118,Ahmed,Yousfi,1997-11-29,28,Male,ahmed_yousfi379@gmail.com,0321949798,"379, chemin de Daniel",19576,Marrakech,Morocco,MA4596673427212389,Mastercard,5252********8180,07/28,Personal,2020-03-03,Married,PhD,Employed,Agriculture,3,26616.91,2218.08,Owner,1,64,37631.34,14758.35,776.7552631578948,19.0,3.0,7.0,8.0,1.0,0.0,80.23,0.000279,0.045532,5.1e-05,4.456e-05
CUST_00119,Mustafa,Sahin,1988-05-24,38,Male,mustafa.sahin@gmail.com,774.780.2226x06369,91396 Baker Drive,33616,Ankara,Turkey,TR6133023256357878,Visa,4962********1098,03/29,Business,2022-07-02,Married,Bachelor,Employed,Engineering,3,20702.11,1725.18,Owner,3,36,27841.5,7851.22,1121.6028571428571,7.0,0.0,1.0,6.0,0.0,0.0,28.13,0.00016,0.054568,0.000193,2.233e-05
CUST_00120,Ziad,Sadek,1998-06-02,28,Male,ziad.sadek@protonmail.com,001-436-767-0423x96261,907 Cook Ridges,67502,Aswan,Egypt,EG3973668022751142,Visa,4669********7396,11/28,Business,2023-10-01,Single,High School,Employed,Retail,2,7729.74,644.14,Owner,0,21,4097.63,941.46,117.6825,8.0,0.0,1.0,4.0,0.0,0.0,18.23,0.00016,0.052734,0.000318,2.269e-05
CUST_00121,Darsh,Nair,1974-09-16,51,Male,darsh_nair943@hotmail.com,08658279276,"H.No. 10
Konda Circle",198613,Chennai,India,IN9754108740447841,Visa,4269********4629,04/28,Corporate,2009-07-08,Married,Vocational,Retired,Retired,26,6914.99,576.25,Rent,2,192,20847.62,39203.65,622.2801587301587,63.0,1.0,8.0,37.0,1.0,1.0,100.0,0.000905,0.053406,0.000409,8.194e-05
CUST_00122,Abeer,Salem,2001-03-22,25,Female,abeer_salem798@gmail.com,274.924.9507x39473,977 Brown Roads,13311,Cairo,Egypt,EG1194493078905671,Amex,3444*******7610,03/26,Personal,2024-12-30,Married,Bachelor,Employed,Manufacturing,1,9015.12,751.26,Owner,1,6,9196.27,443.59,221.795,2.0,0.0,0.0,1.0,0.0,0.0,8.23,8e-05,0.050371,3.5e-05,3.984e-05
